,actor,rev_sum,grade_sum,appearances,score,score_epfl,gender,cluster
11281,Hanno_Pöschl,4431452.378472222,5.384900818550063,2.0,16.987836831303145,3.38703222296184,M,0
11282,Eugene_Byrd,104193907.82313642,5.024201202886173,4.0,20.07603069609478,4.466860151544381,M,1
11283,Ian_Hart,127396907.22973436,4.309999659398315,12.0,20.123755849835668,4.483547884297449,M,1
11284,Tara_Fitzgerald,8647444.425310051,4.233377275694502,3.0,17.41577447792362,3.536666294767061,F,2
11285,Harry_Kretchmer,17038953.125,4.366005272297475,1.0,18.12486110685962,3.784607835756166,M,2
11286,Lesley_Boone,1425128.125,2.7956121315698916,1.0,15.197823372057927,2.761130284657831,F,2
11287,Evan_Dando,1470959.375,4.045155624236127,1.0,15.598945404940562,2.901387921594008,M,2
11288,Lee_Evans,173992525.00424376,4.388610753429722,7.0,20.453535616436742,4.598859751961333,M,1
11289,George_Carl,831668.75,3.7280909012479526,1.0,14.947085783414565,2.6734565624704416,M,2
11290,Terence_Rigby,230367972.17685917,4.7157638103191495,3.0,20.806099366265645,4.722138341434447,M,1
11291,Freddie_Davies,831668.75,3.7280909012479526,1.0,14.947085783414565,2.6734565624704416,M,2
11292,Dambisa_Kente,1057070.3125,3.6949074619287345,1.0,15.177967293407189,2.7541873435025988,F,2
11293,Vinny_Vella,93903804.20470506,5.361237428015061,2.0,20.03697626859348,4.453204253178832,M,0
11294,Pasquale_Cajano,181425585.9375,6.227530435927376,1.0,20.845335988248678,4.735857946516097,M,0
11295,Dick_Smothers,181425585.9375,6.227530435927376,1.0,20.845335988248678,4.735857946516097,M,0
11296,Joseph_Rigano,181425585.9375,6.227530435927376,1.0,20.845335988248678,4.735857946516097,M,0
11297,Shirley_Henderson,236131242.28179654,4.86921889719753,14.0,20.862831853292146,4.741975607691465,F,1
11298,Brian_McCardie,105062539.12261567,4.228041607047393,4.0,19.91180525030159,4.4094365470960994,M,1
11299,Art_Clokey,97456250.0,2.774821932395345,1.0,19.415500693948662,4.235897078883725,M,2
11300,Gloria_Clokey,97456250.0,2.774821932395345,1.0,19.415500693948662,4.235897078883725,M,2
11301,Manuela_Vargas,1612781.25,4.444190507702872,1.0,15.785068470426113,2.9664683190897967,F,2
11302,Gloria_Muñoz,1612781.25,4.444190507702872,1.0,15.785068470426113,2.9664683190897967,F,2
11303,Imanol_Arias,1612781.25,4.444190507702872,1.0,15.785068470426113,2.9664683190897967,M,2
11304,Kiti_Manver,18217435.568820223,4.808075859328179,2.0,18.288186666585275,3.8417167831101042,F,0
11305,Marisa_Paredes,112685388.85506916,5.391387065659087,4.0,20.22491301662583,4.518918828823197,F,1
11306,Juan_Echanove,1612781.25,4.444190507702872,1.0,15.785068470426113,2.9664683190897967,M,2
11307,Lisa_Nicole_Carson,22150527.378731344,4.4172988244139395,3.0,18.398900247173493,3.8804292544207732,F,1
11308,Poppy_Montgomery,48493104.725463554,5.042439748718788,4.0,19.314822217274,4.20069351470341,F,1
11309,Louise_Delamere,177333564.0625,5.293381478892024,1.0,20.66000032235937,4.671052873728602,F,0
11310,J._Trevor_Edmond,20702521.875,3.7762962991317504,1.0,18.174509794779546,3.801968157737452,M,2
11311,Kelli_Fox,3881603.125,3.172581073964809,1.0,16.326304278321054,3.1557185951094096,F,2
11312,Erica_Luttrell,3881603.125,3.172581073964809,1.0,16.326304278321054,3.1557185951094096,F,2
11313,Jon_Bon_Jovi,53673680.548352726,4.469349661501692,8.0,19.295676227632452,4.193998865584712,M,1
11314,Maria_Tucci,33257053.125,4.8195727820102,1.0,18.89246271632769,4.05300991548909,F,0
11315,Alison_Folland,16732586.739986664,4.6972345406158125,3.0,18.179842617795927,3.8038328500085328,F,1
11316,Casey_Affleck,146329430.72538465,5.213296665301323,20.0,20.452583425627438,4.5985268058205655,M,1
11317,Jane_Adams,65545657.36107116,5.2557120582377586,13.0,19.65757301296172,4.320540874659376,F,1
11318,Jared_Leto,79558710.70025349,5.464432916672562,15.0,19.89026615629562,4.401905117308229,M,1
11319,Keaton_Tyndall,178592011.2132353,4.850043195093602,2.0,20.57960210647178,4.642940571611362,F,0
11320,Valerie_Mahaffey,121573429.37679787,4.021409969391111,5.0,20.00766157499642,4.442953981903819,F,1
11321,Sergio_Di_Zio,6784449.18241279,4.1073079776900965,2.0,17.142911486935734,3.441256132307858,M,2
11322,Eric_Edwards,86211787.03289968,4.318669630556475,3.0,19.735264865744828,4.347706861035747,M,1
11323,Nicole_de_Boer,4106241.9193097013,4.2913473749426885,2.0,16.684619550355308,3.281008280576207,F,2
11324,Fiona_Loewi,5587797.889458955,3.5822720830988217,2.0,16.812093089217086,3.32558109350338,F,2
11325,Tara_Strong,147460790.37761483,4.558177528809449,6.0,20.32599574936155,4.55426374649495,F,1
11326,Kevin_McDonald,100263257.36881527,4.425306951846646,5.0,19.910649502191088,4.409032424446173,M,1
11327,Danny_Smith,7323339.0625,3.2914180713411643,1.0,16.997895434645738,3.390549346979117,M,2
11328,Jeremy_Renner,246151697.74413288,5.610102572998315,12.0,21.04602756466238,4.806032417009515,M,1
11329,Jeffrey_Ross,53561884.65978598,3.606116716274928,7.0,19.078979757490302,4.118228071803754,M,1
11330,Henry_Stram,3074731.4822635134,4.080909488787809,2.0,16.345048010061795,3.162272589419892,M,2
11331,Peter_Jacobson,138489531.8391333,4.935095246167202,7.0,20.342677271180644,4.560096661765227,M,1
11332,Michael_T._Weiss,5263872.076186764,4.470283333009294,3.0,16.973829242133142,3.3821342836937367,M,2
11333,Bryan_Batt,5449635.9375,3.762273582781477,1.0,16.8360828148799,3.3339694191409253,M,2
11334,Rush_Limbaugh,51840146.875,4.051887071619509,1.0,19.16285815945135,4.147557267122431,M,2
11335,J._Smith-Cameron,24516979.582734413,4.561161419049592,5.0,18.532453767920448,3.9271280136234505,F,1
11336,Tommy_Redmond_Hicks,5142442.1875,3.3572950883839794,1.0,16.664174274888715,3.2738593189426477,M,2
11337,Brett_Cullen,183780548.50385845,5.040789640242853,9.0,20.64681567706274,4.666442687696542,M,1
11338,Muse_Watson,130323870.29464313,4.7481532681172585,7.0,20.24328897700088,4.525344226999695,M,1
11339,Lisa_Roberts_Gillan,190493731.6411642,4.329671158290556,6.0,20.530621441381758,4.625813832669303,F,1
11340,Gia_Carides,212853980.33806327,5.227379995805069,5.0,20.83002714599691,4.730505006855738,F,1
11341,Sherry_Miller,17894683.152173914,4.837438671541057,3.0,18.276399576641772,3.837595270836273,F,1
11342,Von_Flores,15151112.96641791,4.365077680198111,2.0,18.00722053563525,3.743473250330439,M,2
11343,Dina_Meyer,134216181.85817349,4.669379021261633,8.0,20.255988446344556,4.529784764827266,F,1
11344,Takeshi_Kitano,30972178.204665706,4.377284496528629,3.0,18.725028436367772,3.994464299631186,M,1
11345,Tracy_Tweed,29805812.5,4.236316858310321,1.0,18.653908209033872,3.96959616922077,F,2
11346,Rosana_Pastor,357500.0,4.738987240384457,1.0,14.34271409162798,2.4621299875826743,F,2
11347,Wade_Domínguez,280499064.0625,5.2845119802340585,1.0,21.11686122076215,4.8308003439885105,M,0
11348,Ivan_Sergei,174977584.91838023,5.042274126061492,3.0,20.59802563330794,4.649382602031632,M,0
11349,Renoly_Santiago,174365720.89458954,4.869044542684007,5.0,20.559563220995173,4.6359337096257835,M,1
11350,Michael_Clarke_Duncan,180862665.33359316,4.924212480435666,27.0,20.607412905555446,4.6526649862308975,M,1
11351,DJ_Pooh,23855526.085460458,4.127168363460069,3.0,18.405117995699285,3.882603372628701,M,1
11352,Meagan_Good,41496192.171837576,4.149867758707372,17.0,18.964188694458887,4.07808985469692,F,1
11353,Victor_Slezak,112131359.49823649,4.415885562862243,7.0,20.020389989099918,4.447404640650416,M,1
11354,Teller,65889939.24365942,4.1861253997496775,2.0,19.43527190131698,4.242810343669822,M,0
11355,Joey_McIntyre,77603.125,3.192271859107284,1.0,12.420095820833184,1.7898610188249862,M,2
11356,Jonathon_Morris,77603.125,3.192271859107284,1.0,12.420095820833184,1.7898610188249862,M,2
11357,George_Kinamis,51062342.1875,5.4929555315602725,1.0,19.452024298857967,4.2486680415759395,M,0
11358,Paul_Rudd,104482652.32851698,4.934197462268615,26.0,20.060721647196555,4.461507139627348,M,1
11359,Brittany_Murphy,93317376.00830229,4.626625274873955,17.0,19.88334460652617,4.399484905664349,F,1
11360,Elisa_Donovan,66545742.830882356,5.046578564607327,2.0,19.632110632989278,4.311637615917789,F,0
11361,Michael_Galeota,12374723.4375,4.724370573410421,1.0,17.88390085778002,3.700352889976746,M,2
11362,Natalie_West,12374723.4375,4.724370573410421,1.0,17.88390085778002,3.700352889976746,F,2
11363,Blake_Bashoff,10375659.052083334,4.435067053069249,2.0,17.64451587987175,3.6166487586475733,M,2
11364,Kenya_Moore,46690732.31132966,3.8824447814866248,4.0,19.015521304895362,4.096038982511826,F,1
11365,Sarah_Freeman,565560525.0,7.262185027865217,1.0,22.13600862855138,5.187158747138036,F,0
11366,John_Morris,609215220.6886344,5.644659127629826,4.0,21.958391974336124,5.125052729122239,M,1
11367,Lou_Reed,1993748.4375,4.53411843562019,1.0,16.01715773522313,3.047621407601912,M,2
11368,Jim_Jarmusch,18209754.230297886,4.798157232384561,3.0,18.28569988948022,3.8408472485252414,M,1
11369,Mel_Gorham,1993748.4375,4.53411843562019,1.0,16.01715773522313,3.047621407601912,F,2
11370,Seth_Mumy,20494044.506033182,4.061741898519606,3.0,18.237256810648006,3.8239084837456274,M,2
11371,Donna_Murphy,196444105.59459698,5.058425965817359,11.0,20.716943859866472,4.6909639365843026,F,1
11372,Angie_Everhart,7954714.374744272,3.8936381173743584,4.0,17.24861928322629,3.4782182647713773,F,2
11373,Seth_Gilliam,87199083.83915232,3.9544762208988664,5.0,19.65855254017638,4.320883379336707,M,1
11374,Charlotte_de_Turckheim,3865106.25,3.0951260657163036,1.0,16.297328367287346,3.1455867836493048,F,2
11375,Elsa_Zylberstein,9619760.798757618,4.264634491715333,3.0,17.529686435129392,3.576497120866637,F,2
11376,Todd_Boyce,72802434.86969112,4.635823011958713,3.0,19.637073706483076,4.3133730203661,M,1
11377,Jonny_Lee_Miller,67047205.56047882,4.946221976701584,8.0,19.619531538010047,4.307239168582688,M,1
11378,Angelina_Jolie,194255878.52858183,5.154614618293887,24.0,20.724579165306,4.69363372236131,F,1
11379,Linda_Evangelista,4492321.875,2.1691686046424508,1.0,16.092224210075667,3.0738693957771877,F,2
11380,Shalom_Harlow,124474218.34298038,4.517391600218294,5.0,20.147543918514096,4.491865697896803,F,1
11381,Christy_Turlington_Burns,4492321.875,2.1691686046424508,1.0,16.092224210075667,3.0738693957771877,F,2
11382,Cindy_Crawford,15719276.31740196,3.9787669590804065,3.0,17.951370270136234,3.723944464527137,F,2
11383,Johann_Carlo,18022620.3125,5.189761211496562,1.0,18.35382589769554,3.864668410523019,F,0
11384,Heather_DeLoach,16396868.038712686,4.304884959570812,2.0,18.072351316314638,3.7662470913090824,F,2
11385,Camilla_Belle,164384001.86232057,4.817968117843855,9.0,20.490068010448017,4.611633787879579,F,1
11386,Liesel_Matthews,243015919.53125,5.179044746721069,2.0,20.953258139068783,4.773594357399133,F,0
11387,Vanessa_Lee_Chester,244982209.71778727,4.468327900708469,4.0,20.81371041968917,4.724799647172521,F,1
11388,Rachael_Bella,119803827.17467947,5.603092675758359,3.0,20.324684898329625,4.553805390052169,F,0
11389,Phyllis_Lyons,284400964.0625,5.814893530610457,1.0,21.226318122063205,4.869073400725172,F,0
11390,Christopher_Wynkoop,15226905.797101451,4.332827732320271,2.0,18.004794924063177,3.742625103085125,M,2
11391,Matt_Keeslar,30904806.910408847,4.0108754262803625,9.0,18.63543182149814,3.9631356553560604,M,1
11392,Drake_Bell,116320966.56695156,4.802556200088677,5.0,20.141012199114765,4.489581795610269,M,1
11393,April_Margera,3316501.5625,2.1790587069430853,1.0,15.79331403682558,2.9693514907023815,F,2
11394,Demi_Lovato,3316501.5625,2.1790587069430853,1.0,15.79331403682558,2.9693514907023815,F,2
11395,Alex_Borstein,77568994.99200271,4.787106580367538,13.0,19.73260453094588,4.34677663970216,F,1
11396,Zach_Cregger,4910255.460492093,3.404835339081498,3.0,16.63203310689651,3.2626207334215316,M,2
11397,Phil_Margera,3316501.5625,2.1790587069430853,1.0,15.79331403682558,2.9693514907023815,M,2
11398,Selena_Gomez,91921730.13562879,4.529278093102934,7.0,19.847010578966454,4.386780231205864,F,1
11399,Seth_MacFarlane,212080329.22962454,4.2178424773475465,3.0,20.611799408345213,4.6541987850882816,M,1
11400,Yoko_Shimada,10327595.3125,5.3040139197348415,1.0,17.818793904475225,3.6775873805555364,F,0
11401,Yoshio_Harada,10327595.3125,5.3040139197348415,1.0,17.818793904475225,3.6775873805555364,M,0
11402,Lindsay_Price,8555484.661787976,4.465003995170199,2.0,17.458353225265906,3.5515545182909953,F,2
11403,James_Van_Der_Beek,29734389.998976696,4.421813636560305,5.0,18.694364783275805,3.9837423467840622,M,1
11404,Chris_Owen,135429337.08393604,5.219555059509169,10.0,20.37637272534106,4.571878724052027,M,1
11405,Charlie_Talbert,7533998.4375,3.8393269677773425,1.0,17.180233542271232,3.4543062837775724,M,2
11406,Tom_McGowan,173837479.50198442,5.611176971341588,5.0,20.69839189119722,4.68447699477419,M,1
11407,Dash_Mihok,180583885.55863732,5.058055116768949,13.0,20.63268801285368,4.661502762599058,M,1
11408,Jamie_Kennedy,101164909.46919349,4.433857409609462,14.0,19.921532462579243,4.412837795833886,M,1
11409,Harold_Perrineau_Jr.,217990177.45049196,5.118763013817814,9.0,20.83287337316969,4.731500227922425,M,1
11410,Mario_Cimarro,227007690.76923075,5.59159165835061,1.0,20.961758434708173,4.776566598467697,M,0
11411,Sonia_Todd,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,F,0
11412,Geoffrey_Rush,273730110.4878874,5.421462800528695,21.0,21.11801884913782,4.831205124098081,M,1
11413,Alex_Rafalowicz,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,M,0
11414,Marc_Warren,144882382.586727,4.67415938944556,3.0,20.33348215347534,4.556881466949256,M,1
11415,John_Cousins,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,M,0
11416,Noah_Taylor,169266918.4601599,5.597636949722894,10.0,20.669331961542298,4.674315805089247,M,1
11417,Randall_Berger,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,M,0
11418,Googie_Withers,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,F,0
11419,David_King,55218969.23076923,4.906264467772886,1.0,19.41732994908935,4.236536702196218,M,0
11420,Colleen_Rennison,45239374.960981056,4.140079760317184,2.0,19.04819344647522,4.107463229987596,F,2
11421,Rick_Johnson,6803661.538461538,4.161985262294559,1.0,17.158963673716332,3.4468689922381017,M,2
11422,Jim_O'Heir,6803661.538461538,4.161985262294559,1.0,17.158963673716332,3.4468689922381017,M,2
11423,Gene_Ross,6803661.538461538,4.161985262294559,1.0,17.158963673716332,3.4468689922381017,M,2
11424,Matt_LeBlanc,205292269.18427795,4.51934788891037,5.0,20.64831293616148,4.666966224191313,M,1
11425,Isabelle_Sadoyan,50818436.92307692,4.209389993446976,1.0,19.181087520789482,4.153931405002037,F,0
11426,Pascal_Duquenne,50818436.92307692,4.209389993446976,1.0,19.181087520789482,4.153931405002037,M,0
11427,Henri_Garcin,50818436.92307692,4.209389993446976,1.0,19.181087520789482,4.153931405002037,M,0
11428,Kevin_McKidd,110097189.17150918,4.65503961082681,11.0,20.05482449159004,4.459445120984117,M,1
11429,Kelly_Macdonald,109260296.34047826,5.00856580925238,13.0,20.120393241675227,4.482372103772165,F,1
11430,Peter_Mullan,209523524.89982364,4.851199452817228,7.0,20.739572565946194,4.698876363680008,M,1
11431,Dale_Winton,110769230.76923075,5.314039863576897,1.0,20.19331194199629,4.507869094106979,M,0
11432,Eddie_Nestor,110769230.76923075,5.314039863576897,1.0,20.19331194199629,4.507869094106979,M,0
11433,Irvine_Welsh,110769230.76923075,5.314039863576897,1.0,20.19331194199629,4.507869094106979,M,0
11434,Kevin_Allen,55615880.76923076,4.291516290767925,2.0,19.290619462006976,4.192230700440374,M,0
11435,Vincent_Friell,110769230.76923075,5.314039863576897,1.0,20.19331194199629,4.507869094106979,M,0
11436,Stuart_McQuarrie,49817109.5064935,4.017512346616551,5.0,19.11453193921123,4.130659363498873,M,1
11437,Billy_Crudup,127718059.03809655,5.226315737988753,19.0,20.319042310720643,4.551832384484379,M,1
11438,John_Slattery,172119418.6872482,5.3044153060813715,13.0,20.63223863892145,4.6613456330457845,M,1
11439,Jeffrey_Donovan,151569142.73045605,5.097218750678877,7.0,20.46524751443286,4.602954972373855,M,1
11440,Jonathan_Tucker,70955793.93921009,5.108806029627256,10.0,19.70853334374344,4.3383598299572546,M,1
11441,Geoffrey_Wigdor,254792746.1538461,6.291333795722345,1.0,21.19513411090029,4.858169497779553,M,0
11442,Joseph_Perrino,254792746.1538461,6.291333795722345,1.0,21.19513411090029,4.858169497779553,M,0
11443,Donnie_Wahlberg,230492407.22011366,4.862132567007788,10.0,20.837205620845463,4.7330150557598785,M,1
11444,Brawley_Nolte,476142586.1538461,5.745701105019878,1.0,21.729679859364765,5.045080505821447,M,0
11445,Clive_Owen,83054279.31121661,5.2372952398844514,17.0,19.890810109096158,4.402095317616748,M,1
11446,David_Cross,198561135.88101116,5.0521828343616635,21.0,20.726427994322144,4.694280189938869,M,1
11447,Stanley_DeSantis,124738812.72628193,5.0612947271804645,7.0,20.263354936535613,4.5323605557886495,M,1
11448,James_McCaffrey,44455479.322350435,4.2563927608945935,5.0,19.058420813497577,4.1110393644629974,M,1
11449,Teresa_Hill,20657869.230769232,4.32853122565155,1.0,18.308835156944262,3.8489368015250442,F,2
11450,Tuck_Milligan,7706623.076923077,3.375552521433324,1.0,17.074149677955532,3.4172126541430923,M,2
11451,Chris_Krisea,209993645.15477017,5.061863752984345,3.0,20.78432257316772,4.714523797007622,M,0
11452,Don_Stark,4023003.076923077,2.458042655099283,2.0,16.106904580337737,3.0790025818739695,M,2
11453,Ron_White,189033062.380173,5.215468713362669,3.0,20.709061453289163,4.688207748618365,M,0
11454,Roy_Dupuis,8787223.076923076,4.742172181157231,1.0,17.54530459811192,3.5819582186215295,M,2
11455,Howie_Long,128241187.66112268,5.217145440675011,2.0,20.321373729332297,4.552647595912256,M,0
11456,Valentina_Cervi,9401563.386809886,4.357966066767675,4.0,17.528392001225612,3.5760445048903726,F,1
11457,Martin_Donovan,50651666.12760511,4.580226658772194,9.0,19.26223116875256,4.182304357327528,M,1
11458,Billie_Piper,108511685.38461539,3.695678640069942,2.0,19.809532626509217,4.373675568240625,F,2
11459,Maite_Yerro,216995660.0,4.6103451127394575,1.0,20.723690627276895,4.693323033259057,F,0
11460,Gary_Brooker,216995660.0,4.6103451127394575,1.0,20.723690627276895,4.693323033259057,M,0
11461,Olga_Merediz,148346526.15384614,4.62701177608834,2.0,20.346972742872765,4.561598630392414,F,0
11462,Jimmy_Nail,108883759.41176471,4.53232956629091,2.0,20.017027504096617,4.4462289031886595,M,0
11463,Adrià_Collado,216995660.0,4.6103451127394575,1.0,20.723690627276895,4.693323033259057,M,0
11464,Harland_Williams,121575312.78540824,4.851597177415662,13.0,20.195352452696376,4.508582585726675,M,1
11465,Kelsey_Grammer,151302494.08563688,4.802579879357378,11.0,20.403944911387814,4.581519704459637,M,1
11466,Toby_Huss,67464290.55766988,4.594839162855014,14.0,19.55204273963436,4.283640815453565,M,1
11467,Michael_J._Nelson,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,M,2
11468,Trace_Beaulieu,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,M,2
11469,Paul_Chaplin,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,M,2
11470,Bridget_Jones,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,F,2
11471,Mary_Jo_Pehl,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,F,2
11472,Kevin_Murphy,1549701.5384615385,4.683266805411893,1.0,15.79756881628353,2.9708392307503866,M,2
11473,Randy_Graff,88080.0,2.567961246613502,1.0,12.329113066227816,1.7580476924136024,F,2
11474,Kōji_Yakusho,68599890.1921869,4.96381946591998,7.0,19.64597699000842,4.316486171491865,M,1
11475,Tamiyo_Kusakari,66117964.615384616,5.3015413113664085,1.0,19.674948638997282,4.326616492671484,F,0
11476,Naoto_Takenaka,18867803.621219005,3.7722068886846785,5.0,18.080627727103277,3.7691410480712815,M,1
11477,Eri_Watanabe,66117964.615384616,5.3015413113664085,1.0,19.674948638997282,4.326616492671484,F,0
11478,Koichi_Ueda,66117964.615384616,5.3015413113664085,1.0,19.674948638997282,4.326616492671484,M,0
11479,Yu_Tokui,35002397.497565724,4.444612282139029,2.0,18.8626197565841,4.0425749289521065,M,0
11480,Ishii_Tomiko,66117964.615384616,5.3015413113664085,1.0,19.674948638997282,4.326616492671484,F,0
11481,Hideko_Hara,25360901.38832907,3.4901218327351113,3.0,18.29865587530365,3.8453774807408925,F,2
11482,Reiko_Kusamura,66117964.615384616,5.3015413113664085,1.0,19.674948638997282,4.326616492671484,F,0
11483,Akira_Emoto,21345118.835555937,3.7482195293201555,8.0,18.19761458058226,3.810047052420242,M,1
11484,Emily_Watson,50240441.4167495,4.889041852538637,18.0,19.319327210358882,4.202268745263444,F,1
11485,Sandra_Voe,11116637.263875365,4.8419406304069526,2.0,17.80126899378808,3.6714595631857647,F,2
11486,Adrian_Rawlins,755824575.7086405,5.219474785889436,6.0,22.095716645606746,5.173070121104022,M,1
11487,Guillermo_Díaz,37229256.15915929,3.9638408855994185,11.0,18.80981894184361,4.02411242403662,M,1
11488,Tara_Subkoff,82196465.415455,4.55064834240157,6.0,19.739892574937137,4.349325000909732,F,1
11489,Laurence_Côte,17824638.46153846,3.9115568626029065,1.0,18.06002771072186,3.7619379792252747,F,2
11490,Benoît_Magimel,23435445.560691446,4.30360319148968,4.0,18.429212825099103,3.8910284491813707,M,1
11491,Fabienne_Babe,17824638.46153846,3.9115568626029065,1.0,18.06002771072186,3.7619379792252747,F,2
11492,Amber_Smith,214607206.96395388,5.007432403582404,3.0,20.795243260271754,4.718342360041729,F,0
11493,Eli_Roth,223706141.00934473,5.34334721334542,7.0,20.901696153651585,4.755565025581127,M,1
11494,Leslie_Stefanson,148901929.8833403,4.645557687230004,7.0,20.354709885401384,4.564304024857793,F,1
11495,Michelle_Trachtenberg,63885524.948909886,4.999142777019862,8.0,19.581869820205373,4.294070249627328,F,1
11496,Gregory_Smith,58972864.601578645,3.87842803973273,9.0,19.248017901209522,4.177334499889375,M,1
11497,Charlotte_Sullivan,40876996.92307692,4.009364382359892,1.0,18.914710760990616,4.060789239273545,F,2
11498,Dov_Tiefenbach,27359211.636174634,4.361442436737063,4.0,18.597366672597587,3.9498256713692736,M,1
11499,John_Shrapnel,280645295.101787,5.580066193272488,7.0,21.171802773837655,4.85001138644508,M,1
11500,Mark_Williams,633150288.5097228,5.441608579792586,12.0,21.96029308650793,5.125717478198355,M,1
11501,Zohren_Weiss,259002543.82667962,5.15911398348449,2.0,21.013113297463033,4.794523507100751,M,0
11502,Serge_Rousseau,16742953.846153846,4.774650945768299,1.0,18.196808932727436,3.809765346966397,M,0
11503,Julien_Rochefort,16742953.846153846,4.774650945768299,1.0,18.196808932727436,3.809765346966397,M,0
11504,Virginie_Ledoyen,28354771.432123434,4.698109409395384,3.0,18.70746605293081,3.9883233794176203,F,1
11505,Jean-Pierre_Cassel,41024516.65672829,5.397171188889357,3.0,19.21555537559614,4.165983547415405,M,0
11506,Sandrine_Bonnaire,8639292.497730361,4.121113838067953,3.0,17.387954726459903,3.5269387498291485,F,2
11507,Shawn_Wayans,151221049.19059995,4.916387117099942,6.0,20.426827161206123,4.589520786485063,M,1
11508,Tracey_Cherelle_Jones,35321015.540540546,4.396206992750635,2.0,18.86073080789593,4.041914432999311,F,0
11509,Chris_Spencer,13498406.59580007,4.325893734102783,4.0,17.882700969261,3.6999333330477606,M,1
11510,Rappin'_Granny,15498838.461538462,4.42999654476802,2.0,18.044674445210894,3.7565695063833653,F,2
11511,Lahmard_Tate,106357099.55555557,5.326653846215552,3.0,20.15503609872313,4.4944854380393915,M,0
11512,Craig_Wayans,33130988.20224719,3.5176207366895746,2.0,18.573764435841042,3.9415728363651943,M,2
11513,Joey_Slotnick,256292375.03093323,4.350896981521881,4.0,20.83221146721228,4.731268783728764,M,1
11514,André_DeShields,26738655.384615384,5.192224311172118,1.0,18.748783025278943,4.002770406586039,M,0
11515,Gerry_Becker,192273092.29273424,5.334726144882768,8.0,20.748664826736587,4.702055593211988,M,1
11516,Lisa_Kudrow,47272398.40274983,4.306360666740788,15.0,19.13153029439989,4.136603063757445,F,1
11517,Spencer_Klein,29454150.769230768,5.702836228861598,1.0,18.939309036155827,4.069390352312847,M,0
11518,Michael_Angarano,42211738.181819715,4.730443587054986,15.0,19.112227876020345,4.129853717256549,M,1
11519,Elina_Löwensohn,30906817.473884135,4.007527060656047,2.0,18.634661705737333,3.962866374169979,F,2
11520,Bobby_Cannavale,47688840.830414064,4.526911355999775,21.0,19.19024787071662,4.157134442803417,M,1
11521,Kiami_Davael,94469778.46153846,5.686157859912681,1.0,20.10182531243031,4.475879581135164,F,0
11522,Rachel_Snow,107140684.81900452,4.920283582089799,2.0,20.083019507690462,4.46930388217757,F,0
11523,Brian_Levinson,94469778.46153846,5.686157859912681,1.0,20.10182531243031,4.475879581135164,M,0
11524,Pam_Ferris,239695383.38581786,5.591486206715187,5.0,21.016124559903947,4.795576434937005,F,1
11525,Kathleen_Noone,112332034.14529915,4.450043761569566,2.0,20.0298835642999,4.450724195086398,F,0
11526,Emily_Mortimer,118704482.44429655,5.268092802933393,24.0,20.253816021742537,4.529025147762823,F,1
11527,Henry_Cele,115414469.23076925,5.6749769256162335,1.0,20.300106784849167,4.545211326813247,M,0
11528,Dawn_French,390561608.12555385,5.34402830971193,3.0,21.459076015783364,4.950460284205051,F,0
11529,David_Doyle,23222353.846153844,3.664696137037257,1.0,18.259371323091234,3.831641116219073,M,2
11530,David_St._James,77357252.4386183,4.144685048273441,4.0,19.585771694086347,4.295434591561466,M,1
11531,Boyd_Banks,52092157.34323491,5.028812849535365,8.0,19.383708906799754,4.224780659006614,M,1
11532,Coolio,10020248.307141984,3.107821244938905,4.0,17.254040350818798,3.4801138129284612,M,2
11533,Brian_Hooks,43036717.1474359,3.337515380661821,4.0,18.78279082860702,4.014661685900486,M,1
11534,Ryan_Phillippe,46428736.54831594,5.151179807872677,19.0,19.292654925003745,4.192942427063681,M,1
11535,Eric_Michael_Cole,15834307.692307692,4.502921678405815,1.0,18.082415964869817,3.7697663291150887,M,2
11536,Ray_J,79253767.85304247,4.694941342937396,2.0,19.73465113254358,4.34749226108496,M,0
11537,Saskia_Reeves,462530.7692307692,3.2689927179589526,1.0,14.228950261922751,2.422350956227561,F,2
11538,Neil_Dudgeon,5819110.384615385,4.089495856410066,2.0,16.98507965311288,3.3860681390525134,M,2
11539,Lia_Williams,817445.9816303101,3.71635100657552,2.0,14.92668237671884,2.6663222408077187,F,2
11540,Robert_Pugh,114676497.68825299,5.049580837066084,6.0,20.176930895929033,4.5021412441670865,M,1
11541,Rick_Warden,1321353.47985348,3.8642863292622107,2.0,15.445944148142612,2.8478890036399687,M,2
11542,John_Livingston,9589095.75134168,4.096392488643308,2.0,17.486243857195035,3.5613068475233836,M,2
11543,Ellen_Cleghorne,25308164.293139294,4.03461587107806,2.0,18.441548698928102,3.8953418510166284,F,2
