,actor,rev_sum,grade_sum,appearances,score,score_epfl
11565,Kimberly_Elise,457864823.557101,43.7882615850023,9.0,23.721450334564228,4.53177683001347
11566,Thomas_Jefferson_Byrd,67407714.57264957,9.419613073544745,2.0,20.269064041616822,3.6326019130069103
11567,George_Clooney,4855509934.476042,167.72276239340314,30.0,27.425692358457184,5.496547638312151
11568,Jake_Lloyd,1770009007.915273,6.942433424173361,2.0,23.23190282328558,4.404274052087381
11569,Paul_Wight,281538461.5384615,5.56357655083456,1.0,21.172020792893278,3.8677772361010017
11570,Chris_Parnell,507608970.227792,45.23062293692221,10.0,23.85699632153601,4.567079817930813
11571,Edward_Woodall,309541655.964036,11.204266523846488,2.0,21.96689787758352,4.074803181638103
11572,Denys_Hawthorne,34202550.76923077,5.045236834261102,1.0,18.966255380203993,3.2932850548689974
11573,Susan_Gibney,12320392.307692308,3.4365216950752,1.0,17.561226183410255,2.927344831435823
11574,Method_Man,593563684.9979377,50.38341166604664,11.0,24.121317057672684,4.635922223099762
11575,Joseph_Tello,20497144.615384616,4.228333307353623,1.0,18.277604045591826,3.1139256338472827
11576,Lee_Holmes,32778207.937569685,8.046288376217905,2.0,19.390485374227985,3.403775868265941
11577,Andrew_Wilson,132497729.37813048,26.566806318158253,5.0,21.98173862023248,4.078668456959974
11578,Owen_Wilson,6994293981.053562,172.26734598096257,34.0,27.817408115206597,5.598570110068814
11579,Luke_Wilson,2589462314.064293,140.6508020555856,30.0,26.62099632777068,5.2869643457106985
11580,Leslie_Mann,2527081489.427081,95.83465057868182,19.0,26.21295522897407,5.180689934328862
11581,Dipak_Pallana,1601352.3076923075,5.213021001716215,1.0,15.937518557041445,2.5044497535687835
11582,Darryl_Cox,1601352.3076923075,5.213021001716215,1.0,15.937518557041445,2.5044497535687835
11583,Ned_Dowd,1601352.3076923075,5.213021001716215,1.0,15.937518557041445,2.5044497535687835
11584,Brent_Carver,4121701.3333333335,8.371217238065386,2.0,17.35657588368052,2.8740436071056363
11585,Aubert_Pallascio,463920.0,4.644883565519539,1.0,14.583233707875372,2.1517259088067524
11586,Matthew_Ferguson,463920.0,4.644883565519539,1.0,14.583233707875372,2.1517259088067524
11587,Rémy_Girard,185716963.04061088,14.302176738920181,3.0,21.70014611381375,4.005327614683439
11588,Danny_Gilmore,463920.0,4.644883565519539,1.0,14.583233707875372,2.1517259088067524
11589,Nathaniel_Marston,50653.84615384615,2.4986253324984617,1.0,11.748511156345176,1.4134216755244724
11590,Vera_Lockwood,50653.84615384615,2.4986253324984617,1.0,11.748511156345176,1.4134216755244724
11591,Bobby_Alto,50653.84615384615,2.4986253324984617,1.0,11.748511156345176,1.4134216755244724
11592,Victor_Aaron,33089.230769230766,3.492298854280332,1.0,11.657523370891907,1.3897238828989238
11593,Alexandra_Tydings,33089.230769230766,3.492298854280332,1.0,11.657523370891907,1.3897238828989238
11594,Antwon_Tanner,152186870.10838598,19.087967141968083,4.0,21.78967787627118,4.028646185737195
11595,Andrea_Roth,57682302.387288705,14.995813210554203,3.0,20.578232009550977,3.7131247914797436
11596,Vanessa_Marcil,515480492.3076923,6.433967926795852,1.0,21.922201462279972,4.063161988529685
11597,Brendan_Kelly,797763679.0493088,14.50273082592917,3.0,23.17165993453013,4.388583775884056
11598,Steve_Harris,1436037096.6744392,39.80259228102415,8.0,24.769085183435916,4.804633601635965
11599,Bob_Barker,63392460.0,5.8345875564755065,1.0,19.728659063721835,3.4918532945393594
11600,Robert_Smigel,401466947.2777778,21.086912105841268,4.0,22.85928833355359,4.307226510343677
11601,Julie_Bowen,434584460.0671321,39.58016439748437,10.0,23.568228961999004,4.49187028327465
11602,Felix_Pire,10982343.076923076,4.106004143576246,1.0,17.62424969401185,2.9437593213294995
11603,Kathleen_Marshall,352157729.242931,14.980632466673597,3.0,22.386347925575212,4.18404905683515
11604,Rue_McClanahan,237745444.5694604,14.65276718153575,3.0,21.97134030235308,4.075960212336446
11605,Stephanie_Niznik,176552428.3710407,9.156553757153382,2.0,21.203598315333505,3.8760016101165826
11606,Radha_Mitchell,854247843.2588246,67.61165311835421,13.0,24.779512275837735,4.807349340591416
11607,Alice_Garner,663076.923076923,3.042493904828858,1.0,14.517323827712856,2.1345596632026296
11608,Frances_O'Connor,762205875.5474879,45.08867521601733,9.0,24.26035836616236,4.6721355684247285
11609,Marton_Csokas,3745334574.95355,68.2348518972214,14.0,26.266732248238128,5.194696173124444
11610,Julian_Arahanga,672597210.8807136,11.69224477847223,2.0,22.785582993070896,4.288029935051147
11611,Robert_Coleby,97621474.00732599,11.420209045480906,3.0,20.831992557018022,3.7792167927353217
11612,Burt_Neuborne,31231361.538461536,5.659408413299407,1.0,18.99025269157582,3.299535160920346
11613,James_Carville,48675287.11985689,11.801261542421702,2.0,20.168888444050005,3.6065111523025726
11614,Larry_Flynt,31231361.538461536,5.659408413299407,1.0,18.99025269157582,3.299535160920346
11615,Edward_Norton,2546408847.362531,141.8165317493793,25.0,26.61248410066217,5.284747333923961
11616,Dwight_Yoakam,986861962.7282598,51.23765451263516,10.0,24.646515433667357,4.772710278107308
11617,Natalie_Canerday,103453924.3522854,17.440765226483872,3.0,21.313447191393095,3.9046117787457195
11618,Rick_Dial,362239204.87371516,26.030677665207037,5.0,22.967091091185225,4.335303766890698
11619,Brent_Briscoe,389994485.8793627,49.81913264496722,10.0,23.690042258123782,4.523596588253049
11620,Sarah_Boss,52576923.07692307,6.194883839559594,1.0,19.601511620895632,3.4587377096511913
11621,Bruce_Hampton,52576923.07692307,6.194883839559594,1.0,19.601511620895632,3.4587377096511913
11622,Vic_Chesnutt,52576923.07692307,6.194883839559594,1.0,19.601511620895632,3.4587377096511913
11623,Amanda_Peet,2399376397.6169496,90.94618203727146,19.0,26.108742631594655,5.153547735962736
11624,Jon_Robin_Baitz,150045461.53846154,5.378141187542571,1.0,20.508791693364206,3.6950390428855897
11625,Alex_D._Linz,993862494.5282813,24.34133637428821,5.0,23.909285410068154,4.580698524776362
11626,Pete_Hamill,150045461.53846154,5.378141187542571,1.0,20.508791693364206,3.6950390428855897
11627,Andrew_Airlie,73736823.15875614,10.834855462882395,2.0,20.498781163251024,3.692431797687653
11628,Jed_Rees,247769927.895454,21.583210028697934,5.0,22.399926862380077,4.187585694493426
11629,Todd_Caldecott,32047692.307692308,5.213324322609538,1.0,18.933953453906362,3.284872009678441
11630,Jason_Kristofer,32047692.307692308,5.213324322609538,1.0,18.933953453906362,3.284872009678441
11631,Dirk_Benedict,18199936.923076924,4.625637653389578,1.0,18.24854291874022,3.106356655723864
11632,Kristin_Lehman,129310480.970696,14.72043249340885,3.0,21.366963393996567,3.9185500877735313
11633,Gary_Whelan,17065475.384615384,5.2219100950995925,1.0,18.3054312507868,3.1211732367510567
11634,Jean_Kennedy_Smith,17065475.384615384,5.2219100950995925,1.0,18.3054312507868,3.1211732367510567
11635,Manny_Perez,192253442.95866278,23.965370949556583,5.0,22.250934986243923,4.148780721210727
11636,Sean_Patrick_Thomas,955896366.1261317,44.69015507434462,9.0,24.47791329444616,4.728797806652116
11637,Réal_Andrews,165960.0,2.9051215941981807,1.0,13.085977320741549,1.7617650894196424
11638,Demián_Bichir,86941059.48854338,15.405443462891203,3.0,21.015461888463857,3.827001428311318
11639,Zachery_Ty_Bryan,255632628.3558953,16.3110709766289,4.0,22.1510960045754,4.122777632205536
11640,Daniel_Barone,40756604.615384616,3.272554545834663,1.0,18.70869934757265,3.2262045185052317
11641,Julia_Sawalha,312382295.4700855,10.24802500613458,2.0,21.88682330638334,4.053947738531884
11642,Keith-Lee_Castle,31541996.80623174,9.007740976084568,2.0,19.464914763883918,3.4231610223558637
11643,Robert_Bathurst,112067.6923076923,4.543139957016482,1.0,13.140476756790402,1.7759594818566184
11644,Phil_Snyder,112067.6923076923,4.543139957016482,1.0,13.140476756790402,1.7759594818566184
11645,Nigel_Planer,6403636.296958855,8.690632460330757,2.0,17.834622275255608,2.998550915383367
11646,Victoria_Wood,112067.6923076923,4.543139957016482,1.0,13.140476756790402,1.7759594818566184
11647,Richard_James,24712381.64579606,9.747305557241749,2.0,19.29980585091886,3.3801583625968217
11648,Rob_Edwards,7243316.923076923,5.009747891174121,1.0,17.40697539070271,2.887170171950487
11649,Jimi_Mistry,1172283425.2253866,36.846267102879345,7.0,24.48897364298006,4.731678477333537
11650,Tom_Szekeres,7243316.923076923,5.009747891174121,1.0,17.40697539070271,2.887170171950487
11651,Reece_Dinsdale,7243316.923076923,5.009747891174121,1.0,17.40697539070271,2.887170171950487
11652,Ken_Dodd,7243316.923076923,5.009747891174121,1.0,17.40697539070271,2.887170171950487
11653,Gina_Torres,1625641563.639923,38.3005826756182,8.0,24.854633492739076,4.826914681269162
11654,Aldis_Hodge,290481720.2808303,12.212699844849247,3.0,21.989527588447427,4.080697095777869
11655,Rosie_Malek-Yonan,186346086.04651162,9.393527896438922,2.0,21.283137110911134,3.8967175103211504
11656,Scott_Bryce,154905700.0,4.220204770244111,1.0,20.29821075326943,3.6401931817142343
11657,George_Foreman,4292284.615384615,5.567986287560661,1.0,16.989363153837967,2.7784029551442826
11658,Mobutu_Sese_Seko,4292284.615384615,5.567986287560661,1.0,16.989363153837967,2.7784029551442826
11659,Mohsen_Makhmalbaf,57843.07692307692,4.372542586491906,1.0,12.440833720050342,1.5937372691279617
11660,Jeffrey_Wright,2367465769.1373234,93.02273184434354,18.0,26.11792981598556,5.155940540550996
11661,Steven_Culp,182552730.9868008,20.06307282444984,4.0,22.0214305786467,4.0890062379568
11662,Paul_Terry,58053473.84615385,5.118155015990768,1.0,19.509669132299713,3.4348173093675927
11663,Mario_Yedidia,148187149.23076922,10.437968506320125,2.0,21.159436530726197,3.8644996617134573
11664,Kevin_Michael_Richardson,1510978667.3880415,32.56726763143291,7.0,24.619331125510445,4.7656301179059986
11665,Steve_Mackall,13262581.538461538,3.185534688663792,1.0,17.559077361997414,2.9267851703343117
11666,Wade_Robson,29134249.23076923,4.547873196562295,1.0,18.702084683947326,3.224481727626216
11667,James_Nesbitt,125398749.87147565,23.538217973557302,5.0,21.805634613895112,4.03280212224349
11668,David_Tennant,1695369686.2369494,23.61101862741223,4.0,24.412880152036134,4.711859907625965
11669,June_Whitfield,629452.3076923076,4.252306821005068,1.0,14.800066984488735,2.2082001926669834
11670,Richard_Albrecht,629452.3076923076,4.252306821005068,1.0,14.800066984488735,2.2082001926669834
11671,Sean_McKenzie,1401311.1312217193,8.706620840847432,2.0,16.31700263104722,2.603286480341367
11672,Lee_Wilkof,50647290.26582973,24.941518939806908,6.0,20.956930130192582,3.8117568164921436
11673,Allison_Janney,3655986195.5457373,135.0548648240548,27.0,26.92531281667772,5.366223655196343
11674,Thomas_Jane,1220447610.3405964,78.19579975393792,15.0,25.281699456646606,4.938144123767336
11675,Vincent_Castellanos,27565056.923076924,2.484549068820808,1.0,18.042150656896233,3.0526017369033727
11676,Thuy_Trang,27565056.923076924,2.484549068820808,1.0,18.042150656896233,3.0526017369033727
11677,Beverley_Mitchell,209971649.26875594,10.368920398151182,3.0,21.5012959847255,3.953537046320642
11678,Alan_Gelfant,32545495.158371042,6.276288321588693,2.0,19.134928293606663,3.337215959478348
11679,Shelly_Desai,59450473.58974359,8.61430006641604,2.0,20.054077768016317,3.5766086815666216
11680,Joel_Edgerton,2322492115.785477,56.48330277976323,12.0,25.599851702390357,5.021006959756022
11681,Robert_Hughes,2993156.923076923,3.149319507644568,1.0,16.059025615670134,2.5360962989108717
11682,Robyn_Moore,2993156.923076923,3.149319507644568,1.0,16.059025615670134,2.5360962989108717
11683,Julia_Weldon,13535136.923076922,4.673741990140487,1.0,17.962759630712817,3.0319243232763498
11684,Jurnee_Smollett,218433078.96935868,24.797625784484495,5.0,22.41273816493996,4.190922401610923
11685,Danny_Comden,15849372.364672365,7.872669691467269,2.0,18.64203768778655,3.208842471700639
11686,Zak_Orth,474061484.57066524,35.90393452995014,8.0,23.557694471954758,4.489126572575012
11687,David_Vadim,164952988.6516137,12.42061600246312,3.0,21.440528746902512,3.9377102032649205
11688,Greg_Grunberg,1416136880.7841876,40.51279755855314,9.0,24.772816408064966,4.805605400070865
11689,Edoardo_Ballerini,145703709.79564846,20.547924248538955,5.0,21.819845658756403,4.036503392611129
11690,Robin_Morse,8702135.384615384,3.1479692703848117,1.0,17.12583656889152,2.8139474919491763
11691,Robert_Katims,8702135.384615384,3.1479692703848117,1.0,17.12583656889152,2.8139474919491763
11692,Michael_Papajohn,5097520616.045404,64.22580740545261,13.0,26.51442521917947,5.259207872479834
11693,Devon_Gummersall,1258497529.2307692,10.703715940751612,2.0,23.323775374633595,4.428202282222661
11694,Greg_Louganis,957696.923076923,4.043525664697798,1.0,15.169403643361749,2.304394022502317
11695,Victor_Love,957696.923076923,4.043525664697798,1.0,15.169403643361749,2.304394022502317
11696,Peter_Murnik,30179118.981900454,9.1120822512379,2.0,19.432262071558977,3.4146566200613413
11697,Gregory_Harrison,15993161.628959276,6.680887513614342,2.0,18.486922630696153,3.1684427143297307
11698,J_Mascis,950203.0769230768,3.7470897822246405,1.0,15.085410486534323,2.2825179827399933
11699,Shawn_Colvin,950203.0769230768,3.7470897822246405,1.0,15.085410486534323,2.2825179827399933
11700,Jill_Sobule,950203.0769230768,3.7470897822246405,1.0,15.085410486534323,2.2825179827399933
11701,Scott_Thompson,250201546.0514177,12.173721720755912,3.0,21.83705700656181,4.0409860926688
11702,Mark_McKinney,111707585.94866489,25.354070942081947,6.0,21.764334481904662,4.022045492016237
11703,Bruce_McCulloch,22714926.769230768,7.880497452018769,2.0,19.002923863581746,3.3028353709982503
11704,Dave_Foley,1420527111.8616474,44.01183318918496,9.0,24.85875237909549,4.8279874463028
11705,Kathy_Greenwood,4083550.769230769,4.287048996538843,1.0,16.678076071124256,2.6973281526703814
11706,Mekhi_Phifer,1010211035.8376248,59.99906406935949,13.0,24.82775405560364,4.819913924805491
11707,Malinda_Williams,163795677.9156003,17.7192159076955,5.0,21.788780037880006,4.028412343492334
11708,Darrell_Larson,276218950.15837103,10.222401381487694,2.0,21.761285932871512,4.021251496619641
11709,Alexandra_Kyle,397701351.29503405,16.786444679785212,3.0,22.621783604367447,4.245368341230078
11710,John_Ventimiglia,2173536.923076923,4.9489382410569265,1.0,16.19103937392647,2.570479316931292
11711,Gretchen_Mol,161915712.6094692,53.66395259433401,12.0,22.885327967524514,4.314008539852518
11712,Tony_Denman,109939176.3076923,11.040736027408368,2.0,20.91702953594615,3.801364696238005
11713,Kristin_Rudrud,93249192.3076923,7.51283073534647,1.0,20.36739827843499,3.658213090820501
11714,José_Feliciano,93249192.3076923,7.51283073534647,1.0,20.36739827843499,3.658213090820501
11715,John_Carroll_Lynch,1992555438.199802,103.44431991612079,20.0,26.051717287801115,5.138695470190051
11716,Roberto_Zibetti,7265092.307692307,5.157769221925936,1.0,17.439095725396893,2.895535921560218
11717,Rachel_Weisz,3772055239.0817494,136.05909603178964,26.0,26.963975167118647,5.376293274526026
11718,Alessandra_Vanzi,7265092.307692307,5.157769221925936,1.0,17.439095725396893,2.895535921560218
11719,Stefania_Sandrelli,31211507.17255717,9.959697140512214,2.0,19.5548440679708,3.446583133231454
11720,Ignazio_Oliva,7265092.307692307,5.157769221925936,1.0,17.439095725396893,2.895535921560218
11721,Jean_Marais,7265092.307692307,5.157769221925936,1.0,17.439095725396893,2.895535921560218
11722,Joseph_Fiennes,863677389.0542114,43.23126402814249,8.0,24.343273802599196,4.693730915628185
11723,Francesco_Siciliano,7265092.307692307,5.157769221925936,1.0,17.439095725396893,2.895535921560218
11724,W._Earl_Brown,1247477513.0643063,47.882579834867386,9.0,24.813141120328854,4.816107981974073
11725,Neve_Campbell,959065192.6477174,43.27052132275599,9.0,24.448941212655704,4.721252020338268
11726,Roger_L._Jackson,626536945.3985442,23.96432483761072,5.0,23.43228456103179,4.456463528327525
11727,Monica_Potter,1056570220.8668197,40.9852981522013,8.0,24.49150727911909,4.732338363531582
11728,Kristen_Wilson,328066042.36106986,17.61846400598487,4.0,22.477672938123888,4.207834680346293
11729,Kelly_Ripa,127119449.2069171,10.783495859409777,3.0,21.038654551459192,3.833041963481613
11730,John_Callahan,79697392.3076923,4.643678439437223,1.0,19.72925424366002,3.4920083093106244
11731,Joe_Lisi,194860615.29430026,15.14119095341726,3.0,21.805213975203632,4.0326925667857845
11732,Justin_Theroux,744702679.5001636,70.08947620331612,15.0,24.678268266050754,4.780980311643645
11733,Reg_Rogers,682583133.7346711,19.67519692404972,4.0,23.3207536883749,4.427415283242729
11734,Bill_Sage,99753400.67442136,37.19755327289155,8.0,22.03445469200919,4.092398371703746
11735,Lothaire_Bluteau,5059250.221010332,12.196638741426442,3.0,17.93788925339901,3.0254468269710415
11736,Marcel_Iureş,1006367573.6271544,32.47044733500996,7.0,24.20994358611869,4.659005025717421
11737,Ingeborga_Dapkūnaitė,900353740.1377726,11.703747335884445,2.0,23.078207364306024,4.364244029417397
11738,Emmanuelle_Béart,767335608.0246673,14.68225814999499,3.0,23.145074659272613,4.381659633958772
11739,Karel_Dobrý,862915100.02079,11.824297366852504,2.0,23.045983379799303,4.355851284186759
11740,Ion_Caramitru,704148244.6153846,6.159829934039927,1.0,22.190548635746246,4.133053080358949
11741,Timothy_Olyphant,1707149220.9622922,86.90601892640827,17.0,25.72291798656924,5.0530596058022965
11742,Wilson_Cruz,21862341.24104337,16.629519007487744,4.0,19.711455506185597,3.48737262345934
11743,Christopher_Gartin,362054011.64835167,10.218051735018772,2.0,22.03145989613033,4.091618376330306
11744,Tony_Epper,78136.92307692308,3.702540156352254,1.0,12.57523710361975,1.628742665688973
11745,Ahmed_Ahmed,187644947.69230768,4.919771381178238,1.0,20.643324221265484,3.730078075121765
11746,Marla_Maples,200293207.11259753,13.187050554292572,3.0,21.69452821595873,4.003864431711168
11747,Shaun_Toub,1329653792.4806201,27.338880908051557,5.0,24.31649433694214,4.686756196762323
11748,Yvonne_Zima,137625786.15384614,5.191493982115006,1.0,20.38707037886064,3.6633366945446006
11749,Craig_Bierko,350802973.2145712,33.110261067435,7.0,23.175578530332153,4.389604375190184
11750,Tom_Amandes,139299477.2914123,13.029352641103106,3.0,21.31934139406378,3.90614692537982
11751,Edwin_Hodge,145210336.73411694,12.387468835032761,3.0,21.310379231263017,3.9038127277238286
11752,Dan_Warry-Smith,137625786.15384614,5.191493982115006,1.0,20.38707037886064,3.6633366945446006
11753,Melina_Kanakaredes,178016492.0361991,15.6482189857347,3.0,21.747743863534872,4.01772446110315
11754,John_Ales,693983332.6923077,11.535891190068533,3.0,22.803421650181022,4.292676017982038
11755,Andy_Griffith,68008243.9416293,12.855960311414352,3.0,20.58894703149384,3.715915521759805
11756,Stephanie_Romanov,183936308.78510377,18.29715411669521,4.0,21.936845642748317,4.066976069179973
11757,"Roger_Clinton,_Jr.",248675268.39366513,8.1574065411384,2.0,21.43058475291489,3.935120287418366
11758,Fabio_Lanzoni,95936954.34511434,12.281958152878499,3.0,20.887333176831955,3.7936302717049077
11759,Downtown_Julie_Brown,49543827.217194565,7.877830562812129,2.0,19.78242079080962,3.5058555504836146
11760,Giovanni_Ribisi,5571067624.211192,119.68118516526697,23.0,27.225683963485874,5.444455399295816
11761,Dina_Waters,724545188.7426462,31.18116599781525,7.0,23.84086894872241,4.56287943944454
11762,Cody_McMains,248555578.74605376,23.70446470654354,6.0,22.496840450060592,4.212826863865883
11763,Emily_Hart,66658276.78675754,7.03199984671515,2.0,19.965560918310704,3.5535544448057124
11764,Eric_Schaeffer,23281934.26195426,7.09330910397803,2.0,18.922340224236624,3.281847340959939
11765,David_Thornton,705191888.5613981,62.785173883276215,13.0,24.513699467038816,4.7381183247055905
11766,Don_Ho,7106175.384615384,3.536358857437277,1.0,17.03957236291745,2.791479956839961
11767,William_Wegman,7106175.384615384,3.536358857437277,1.0,17.03957236291745,2.791479956839961
11768,Jim_Turner,225638570.56980056,12.18044202123107,3.0,21.734276584177167,4.0142169046563225
11769,Reginald_Hudlin,7106175.384615384,3.536358857437277,1.0,17.03957236291745,2.791479956839961
11770,Billy_West,510745709.9479125,15.716170364967645,4.0,22.80607253397404,4.293366441362367
11771,Marco_Hofschneider,114550299.36063936,9.589176040735726,2.0,20.817159546838134,3.775353531337052
11772,Temuera_Morrison,3211473369.951921,37.93614724598561,10.0,25.52590007328444,5.001746238526868
11773,Daniel_Rigney,76350429.23076923,3.7286944374625275,1.0,19.466902367115622,3.423678694139743
11774,Nelson_de_la_Rosa,76350429.23076923,3.7286944374625275,1.0,19.466902367115622,3.423678694139743
11775,Nella_Boudová,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11776,Jiří_Sovák,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11777,Slávka_Budínová,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11778,Miroslav_Táborský,13337845.982905982,6.9473134376499,2.0,18.344471143978147,3.1313411871892756
11779,Ondřej_Vetchý,47065181.96664253,14.485363600605492,3.0,20.340182782017234,3.6511248076284613
11780,Zdeněk_Svěrák,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11781,Libuše_Šafránková,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11782,Silvia_Šuvadová,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11783,Ladislav_Smoljak,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11784,Stella_Zázvorková,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11785,Karel_Hermánek,14782290.427350426,8.80590659459703,3.0,18.684363129758058,3.2198661441818275
11786,Petra_Spalková,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11787,Irina_Bezrukova,11893401.538461538,5.08872028070277,1.0,17.918520692349674,3.0204022801572474
11788,Mila_Kunis,2154177682.697745,71.83123000176822,14.0,25.764994241653806,5.064018377493315
11789,Brenda_Song,419231160.0918069,17.854780388601363,4.0,22.736204301745154,4.275169241922623
11790,Laurie_Fortier,6365607.692307692,3.333410008303415,1.0,16.870416066015466,2.7474231548712202
11791,"Freddie_Prinze,_Jr.",1241440463.060082,57.08807254224862,14.0,24.9841334137782,4.860642969725926
11792,Deion_Sanders,14238503.076923076,3.306460594957114,1.0,17.66733864803315,2.954981850724646
11793,Bill_Walton,14238503.076923076,3.306460594957114,1.0,17.66733864803315,2.954981850724646
11794,Adam_Hendershott,14238503.076923076,3.306460594957114,1.0,17.66733864803315,2.954981850724646
11795,Gail_O'Grady,173669927.02241302,11.783630987244386,3.0,21.439378448456782,3.9374106077325246
11796,Joe_Spano,157871050.76923075,5.952896763381997,1.0,20.66116707547293,3.734725251187757
11797,Ryan_Cutrona,160000841.53846154,8.733017782727707,2.0,21.05780062249709,3.838028562713475
11798,Janet_Gunn,88308533.84615384,5.111712869014613,1.0,19.92788185441818,3.5437409227158887
11799,Louis_Mandylor,585415660.1174381,18.14353582670168,5.0,23.08614702747898,4.366311916776696
11800,Jessica_Wesson,30892338.46153846,4.068754018232278,1.0,18.64935557945392,3.210748418507957
11801,Robert_Deacon,30892338.46153846,4.068754018232278,1.0,18.64935557945392,3.210748418507957
11802,Jason_Fuchs,31652543.51091946,10.847753666751629,3.0,19.654287090248875,3.4724830945093763
11803,Luke_Halpin,30892338.46153846,4.068754018232278,1.0,18.64935557945392,3.210748418507957
11804,Rio_Hackford,52150312.54578754,19.634646746002165,5.0,20.74693642943274,3.757063901959851
11805,Blake_Lindsley,368841684.2709529,16.580961453385576,3.0,22.5341332067952,4.222539772154937
11806,Brooke_Langton,88850823.75521766,14.718867079357311,3.0,20.99159952944557,3.820786470635903
11807,Ron_Livingston,321701645.82538706,51.70263042795344,11.0,23.534643767125544,4.48312301044638
11808,Norman_Rodway,621078.4615384615,4.116941220473664,1.0,14.754323165431815,2.1962862029758257
11809,Pandora_Peaks,174322681.53846154,4.510417274633633,1.0,20.482808302659006,3.688271661950083
11810,PaSean_Wilson,174322681.53846154,4.510417274633633,1.0,20.482808302659006,3.688271661950083
11811,Quinn_Duffy,421669145.71428573,8.856378025958792,2.0,22.040869429958175,4.094069091887834
11812,Jamal_Mixon,701888081.2454213,13.423114199963198,3.0,22.966262682106407,4.335088007528482
11813,Philippe_Magnan,3852044.615384615,4.604487967727092,1.0,16.691146107248553,2.700732247012705
11814,Charles_Berling,161126974.24501422,9.166418519673696,2.0,21.1132499170838,3.8524703460561813
11815,Judith_Godrèche,314289439.32126695,13.070401454370721,3.0,22.13617514344853,4.118891490005044
11816,Bernard_Giraudeau,3852044.615384615,4.604487967727092,1.0,16.691146107248553,2.700732247012705
11817,Bernard_Dhéran,3852044.615384615,4.604487967727092,1.0,16.691146107248553,2.700732247012705
11818,Carlo_Brandt,3852044.615384615,4.604487967727092,1.0,16.691146107248553,2.700732247012705
11819,Marie_Pillet,24095861.07108082,11.274756981356344,2.0,19.420116975319228,3.411493426554948
11820,Dawn_Maxey,46036485.22624434,6.203507565936675,2.0,19.47005966568669,3.4245010133820606
11821,Judith_Kahan,32423098.46153846,4.293895435193705,1.0,18.751575990023227,3.2373717512960045
11822,Zack_Duhame,32423098.46153846,4.293895435193705,1.0,18.751575990023227,3.2373717512960045
11823,Jason_O'Mara,212679367.62186942,13.483177678499665,3.0,21.77673908374746,4.025276273825122
11824,Torri_Higginson,356886807.69230765,6.035364547803639,1.0,21.49056548250685,3.9507422841986846
11825,Nino_Castelnuovo,356886807.69230765,6.035364547803639,1.0,21.49056548250685,3.9507422841986846
11826,Peter_Rühring,356886807.69230765,6.035364547803639,1.0,21.49056548250685,3.9507422841986846
11827,Kevin_Whately,356886807.69230765,6.035364547803639,1.0,21.49056548250685,3.9507422841986846
11828,Hichem_Rostom,356886807.69230765,6.035364547803639,1.0,21.49056548250685,3.9507422841986846
11829,Julian_Wadham,455621726.6796494,9.664275897227839,2.0,22.20560966621225,4.136975729700643
11830,Naveen_Andrews,611476813.097479,29.004423770347675,7.0,23.598835956456096,4.499841883022047
11831,Malachy_McCourt,57058392.58887929,14.023375719591591,3.0,20.500311364292973,3.6928303389510417
11832,Bethany_Joy_Lenz-Galeotti,23562283.07692308,4.058991450958847,1.0,18.376092348506308,3.1395769382161345
11833,Kyle_Howard,118418284.90523969,14.916786219457123,4.0,21.29222087254471,3.899083378425095
11834,Tonea_Stewart,234255395.3846154,5.950430346047732,1.0,21.055386055418207,3.8373996880834267
11835,Barbara_Hamilton,6703701.538461538,3.1589051397787484,1.0,16.86839589304281,2.7468970002897537
11836,Ute_Lemper,6703701.538461538,3.1589051397787484,1.0,16.86839589304281,2.7468970002897537
11837,Jay_Mohr,1006801269.2370684,75.96711203858172,16.0,25.060344592183682,4.880492191163779
11838,Todd_Louiso,668822354.5016017,32.200380948231654,6.0,23.79300732714004,4.55041386752924
11839,Jonathan_Lipnicki,1204312528.1254182,23.455511023388947,5.0,24.064280203944065,4.621066959561462
11840,Reagan_Gomez-Preston,466832182.2792022,9.866020225778565,2.0,22.250576951187266,4.148687470886158
11841,Jared_Jussim,420850141.5384615,6.166479226172437,1.0,21.676915417135888,3.999277173630537
11842,Alexandra_Wentworth,704477264.3238993,22.997852212216646,4.0,23.508367446199536,4.476279335757905
11843,Aries_Spears,464934726.2240269,22.654511798205583,6.0,23.077766608467392,4.36412923444343
11844,Jeremy_Suarez,989294899.8200111,22.366773966276575,4.0,23.820079577536028,4.5574648422572785
11845,Lucy_Liu,2921885589.4936395,102.53485019622265,22.0,26.42569773735176,5.236098776527387
11846,Mark_Pellington,420850141.5384615,6.166479226172437,1.0,21.676915417135888,3.999277173630537
11847,Robert_Torti,227626936.9588551,11.03151148901906,2.0,21.64397446364481,3.9906976936395626
