,actor,grade_avg,grade_sum,appearances,gender,year_avg,birth_year,main_genre,2nd_genre,director,2nd_director,treatment,propensity_score
7903,Kristen_Miller,4.464449919,22.32224959,5,F,2012,1976,Comedy,Mystery,Trey_Parker,Boris_von_Sychowski,0,0.634440293
7828,Tony_King,2.056580355,32.90528568,16,M,2015.028571,1947,Crime,Mystery,Joseph_W._Sarno,Ruggero_Deodato,1,0.632880084
7811,Joël_Flateau,1.578446454,1.578446454,1,M,2012,1950,Drama,,Pierre_Chenal,,0,0.63218541
8004,Mahchehreh_Khalili,1.374206402,5.496825608,4,F,2013,1977,Comedy,Mystery,Iraj_Ghaderi,Farzad_Ajdri,0,0.636609724
8053,Seth_Rogen,5.237990353,178.091672,34,M,1998.333333,1982,Drama,Romance,Jonathan_Levine,Judd_Apatow,1,0.63738234
7836,Donna_Wilkes,1.816012435,16.34411191,9,F,2016,1958,Horror,Drama,David_Paulsen,Alan_J._Levi,1,0.632934244
7901,Elle_Russ,5.861974572,17.58592371,3,F,1989,1977,Comedy,,Trey_Parker,,0,0.634440293
7932,Robert_Middlemass,1.805297979,14.44238383,8,M,2005.5,1883,Drama,Adventure,Erle_C._Kenton,Charles_C._Coleman,0,0.635189924
7805,William_Stelling,2.639663241,2.639663241,1,M,2015,1914,Drama,,William_Nigh,,0,0.632094504
8065,Richard_Travis,1.78878255,67.97373692,38,M,2012,1913,Drama,Romance,William_Berke,D._Ross_Lederman,1,0.637511236
7813,Ginette_Leclerc,2.019984775,28.27978685,14,F,2017,1912,Drama,Mystery,Pierre_Chenal,Serge_Friedman,1,0.63218541
7917,Grégoire_Leprince-Ringuet,2.871848719,34.46218463,12,M,2011,1987,Drama,Adventure,André_Téchiné,Robert_Guédiguian,1,0.634785605
7826,Garance_Clavel,3.738532852,3.738532852,1,F,1989.5,1973,Romance,,Cédric_Klapisch,,0,0.632778872
7877,Maro_Kodou,2.187771621,61.25760538,28,F,2019,1934,Romance,Drama,Alekos_Sakellarios,Kostas_Andritsos,1,0.634296643
8105,Georges_Marchal,1.773387767,47.88146972,27,M,2008,1920,Drama,Fantasy,Fernando_Cerchio,Willy_Rozier,1,0.638285318
7834,Charles_Hawtrey,3.218457027,167.3597654,52,M,1924.25,1914,Comedy,Adventure,Gerald_Thomas,John_Guillermin,1,0.632884927
7994,Jeff_Griggs,1.831434196,5.494302588,3,M,1970,1963,Drama,,Edward_Holzman,Paul_Ziller,0,0.636314368
8081,Srdjan_'Zika'_Todorovic,3.594454694,71.88909388,20,M,2009,1965,Drama,Crime,Srdjan_Dragojevic,Darko_Bajic,1,0.637800779
8025,Eung-soo_Kim,2.271593191,27.25911829,12,M,2003,1961,Adventure,Romance,Im_Sang-soo,Kim_Jin_Young,1,0.636862432
8041,Gabriele_Tinti,2.050519415,104.5764901,51,M,2020,1932,Drama,Thriller,Joe_D'Amato,Walter_Hugo_Khouri,1,0.637333746
8021,Claudia_Cardinale,3.129450754,225.3204543,72,F,1940,1938,Drama,Romance,Pasquale_Squitieri,Luchino_Visconti,1,0.636783284
7999,El_Brendel,1.743383267,61.01841436,35,M,1989.363636,1890,Musical,Comedy,David_Butler,Harold_Young,1,0.636582799
7966,Yôko_Tsukasa,3.026441565,75.66103912,25,F,2012.75,1934,Drama,Adventure,Mikio_Naruse,Akira_Kurosawa,1,0.635657418
7964,Tamae_Kiyokawa,2.751114352,2.751114352,1,F,2013,1903,Drama,,Mikio_Naruse,,0,0.635657418
7947,Latifa,2.109296953,2.109296953,1,F,2008,1961,Drama,,Youssef_Chahine,,0,0.635422387
8033,Darel_Glaser,3.301760773,3.301760773,1,M,1934,1957,Drama,,Stanley_Kramer,,0,0.637223354
8082,Branka_Katic,3.584729733,50.18621626,14,F,1990,1970,Drama,Romance,Srdjan_Dragojevic,Dragan_Kresoja,1,0.637800779
7885,Labros_Konstadaras,2.004369083,84.18350148,42,M,1916,1913,Romance,Drama,Alekos_Sakellarios,Kostas_Karagiannis,1,0.634296643
8059,Rob_Mayes,2.92879353,23.43034824,8,M,1979,1984,Drama,Fantasy,Don_Coscarelli,Michael_Feifer,0,0.63749975
7843,Govardhan_Asrani,2.044025992,38.83649385,19,M,2008,1941,Drama,Family,Hrishikesh_Mukherjee,Anil_Ganguly,1,0.633388514
8062,Marilee_Earle,1.935847048,9.679235238,5,F,1980,1934,Drama,,William_Berke,Jacques_Tourneur,0,0.637511236
7802,Howard_Masters,1.298005085,1.298005085,1,M,1968.333333,1914,Drama,,William_Nigh,,0,0.632094504
7920,Kacey_Mottet_Klein,2.853495973,31.3884557,11,M,1984.75,1998,Drama,Comedy,André_Téchiné,Audrey_Diwan,1,0.634785605
7938,Greta_Garbo,3.514025714,94.87869427,27,F,2022,1905,Romance,Drama,Clarence_Brown,George_Cukor,1,0.63526985
7990,Dewey_Robinson,1.521799477,6.087197908,4,M,2017,1898,Mystery,Comedy,Phil_Karlson,Ralph_Staub,0,0.636022766
8023,Stefano_Satta_Flores,2.665648057,21.32518446,8,M,1970.666667,1937,Drama,Thriller,Pasquale_Squitieri,Carlo_Di_Palma,0,0.636783284
8086,Kenneth_McMillan,3.188671107,89.282791,28,M,2019.2,1932,Drama,Horror,Lewis_Teague,Armand_Mastroianni,1,0.637904419
7906,Samir_Guesmi,2.535177373,27.8869511,11,M,2017,1967,Drama,Mystery,Pawel_Pawlikowski,Al_Hadi_Ulad-Mohand,1,0.634510494
7925,Ivana_Monti,3.339895674,3.339895674,1,F,2014.5,1947,Crime,,Lucio_Fulci,,0,0.635082559
7995,Robert_Shackleton,2.361359216,2.361359216,1,M,1966.333333,1914,Musical,,David_Butler,,0,0.636582799
7953,Edison_Chen,2.371057855,37.93692569,16,M,1966,1980,Sci-Fi,Crime,Benny_Chan,Jing_Wong,1,0.635423626
7860,Ismail_Bashey,1.70153739,3.403074779,2,M,1922.285714,1970,Drama,,Raj_Basu,Salim_Khassa,0,0.63397872
8072,Silvana_Mangano,3.284657872,85.40110468,26,F,2017,1930,Drama,Fantasy,Mario_Camerini,Martin_Ritt,1,0.637579135
7804,Selmer_Jackson,1.834209412,18.34209412,10,M,1928.5,1888,Drama,Romance,William_Nigh,Richard_Thorpe,1,0.632094504
7890,Aldo_Silvani,2.961158332,17.76694999,6,M,2019,1891,Adventure,History,Federico_Fellini,Carmine_Gallone,0,0.634316601
7801,Maureen_O'Connor,2.007222739,4.014445479,2,F,1968,1922,Drama,,William_Nigh,,0,0.632094504
7817,Lynn_Collins,4.000954301,68.01622312,17,F,1948,1977,Adventure,Drama,Andrew_Stanton,Brent_McCorkle,1,0.632372163
7840,Marie_Wells,1.667296766,5.001890298,3,F,2019,1894,Adventure,,Fred_Allen,Ray_Enright,0,0.633315482
7933,Walter_Woolf_King,1.732611523,12.12828066,7,M,1985.5,1899,Drama,Crime,Erle_C._Kenton,Albert_Herman,0,0.635189924
7929,Corey_Yuen,2.446145454,7.338436363,3,M,1940.5,1951,Adventure,Horror,Jeffrey_Lau,Rico_Chu,0,0.635128254
7909,Craig_T._Nelson,4.96436183,158.8595786,32,M,2013,1944,Adventure,Drama,Brad_Bird,Mike_Nichols,1,0.634527535
7936,Jessie_Ralph,2.511001911,50.22003822,20,F,2016.071429,1870,Romance,Comedy,Clarence_Brown,Edward_Buzzell,1,0.63526985
7878,Alekos_Alexandrakis,2.046146469,79.79971231,39,M,1985,1928,Romance,Drama,Alekos_Sakellarios,Dinos_Dimopoulos,1,0.634296643
8019,Jan_Merlin,1.920033055,23.04039666,12,M,1975,1925,Drama,Horror,R.G._Springsteen,George_P._Breakston,1,0.636759258
8106,Jacques_Dumesnil,1.649202069,26.38723311,16,M,2014,1904,Drama,Romance,Fernando_Cerchio,Marc_Allégret,1,0.638285318
7880,Jenny_Karezi,2.427451552,50.9764826,21,F,1933.222222,1932,Romance,Drama,Alekos_Sakellarios,Dimis_Dadiras,1,0.634296643
7950,Mahmoud_Al_Meleji,2.146745947,40.788173,19,M,2016.5,1910,Drama,Mystery,Youssef_Chahine,Hasan_Redha,1,0.635422387
7866,Allison_Janney,3.893061885,132.3641041,34,F,2000.5,1959,Drama,Comedy,Sam_Mendes,Todd_Solondz,1,0.634178376
8050,Mitsu_Dan,1.945172746,15.56138197,8,F,1945,1980,Drama,Fantasy,Takashi_Ishii,Hiroshi_Shinagawa,0,0.637376001
7923,Sudeep,3.386156681,57.56466357,17,M,2015,1973,Comedy,Drama,Ram_Gopal_Varma,Prabhu_Deva,1,0.634903841
7956,Maurice_Dallimore,4.717922422,4.717922422,1,M,1954,1912,Thriller,,William_Wyler,,0,0.635443494
7861,Raquel_Welch,3.134829064,125.3931626,40,F,2021,1940,Comedy,Crime,Richard_Lester,Richard_Fleischer,1,0.634077153
7851,Maceo_Bruce_Sheffield,2.096798684,4.193597369,2,M,2016,1897,Thriller,,William_Beaudine,,0,0.633638344
7883,Niki_Linardou,2.486878729,22.38190856,9,F,1981,1935,Romance,Drama,Alekos_Sakellarios,Giannis_Dalianidis,1,0.634296643
8024,Richard_Curnock,2.565512642,2.565512642,1,M,1983.888889,1922,Romance,,Stuart_Gillard,,0,0.63683581
8008,Xiaolu_Li,1.683964538,10.10378723,6,F,1955,1981,Comedy,Romance,Alfred_Cheung,Chi-Leung_Law,0,0.636703794
8095,Hank_Brandt,2.519154969,7.557464907,3,M,1970,1934,Crime,,Bert_I._Gordon,,0,0.638099214
7914,Isabelle_Adjani,3.382710755,98.0986119,29,F,2007,1955,Drama,Crime,André_Téchiné,Andrzej_Zulawski,1,0.634785605
7844,Vinod_Mehra,2.256302272,31.58823181,14,M,1979,1945,Drama,Romance,Hrishikesh_Mukherjee,Ravi_Tandon,1,0.633388514
7852,William_Tracy,1.885411843,22.62494212,12,M,1996,1917,Comedy,Drama,Fred_Guiol,Kurt_Neumann,1,0.633704251
8073,Ariane_Ascaride,3.015866129,30.15866129,10,F,1995,1954,Drama,Romance,Robert_Guédiguian,Emmanuel_Mouret,1,0.637579135
7857,Grégoire_Colin,2.997552662,77.93636921,26,M,2013,1975,Drama,Romance,Claire_Denis,Erick_Zonca,1,0.633846474
7974,Allison_Bibicoff,2.048535186,2.048535186,1,F,1970.6,1969,Drama,,James_Franco,,0,0.635811431
7849,Richard_Headrick,1.269440924,3.808322773,3,M,1974,1917,Drama,Romance,John_M._Stahl,John_McDermott,0,0.633625768
7899,Joan_Rice,2.53190485,15.1914291,6,F,2006,1930,Adventure,Thriller,Ken_Annakin,Elmo_Williams,0,0.634406127
7809,David_James,2.795674695,41.93512043,15,M,1968.5,1919,Romance,Adventure,Scott_Sidney,Cole_Claassen,1,0.632114601
7915,Marie-France_Pisier,2.571792594,61.72302226,24,F,2020,1944,Drama,Romance,André_Téchiné,Thierry_Boscheron,1,0.634785605
8001,Kay_Kyser,2.279368109,22.79368109,10,M,1947,1905,Musical,Horror,David_Butler,Leigh_Jason,1,0.636582799
7997,Ray_Bolger,2.684948278,29.53443105,11,M,1955,1904,Musical,Drama,David_Butler,Leonard_Stern,1,0.636582799
7942,Boris_Charsky,2.107476579,2.107476579,1,M,2007,1893,Romance,,Raoul_Walsh,,0,0.635357511
7833,Kenneth_Connor,2.788165459,39.03431642,14,M,1987,1918,Comedy,Romance,Gerald_Thomas,C.M._Pennington-Richards,1,0.632884927
8057,Dan_McCann,3.192542498,9.577627495,3,M,2022,1962,Drama,,Don_Coscarelli,,0,0.63749975
7963,Keiju_Kobayashi,2.427646304,48.55292607,20,M,2017,1923,Drama,Fantasy,Mikio_Naruse,Kihachi_Okamoto,1,0.635657418
7812,Jany_Holt,2.643307729,29.07638501,11,F,1913,1909,Drama,Fantasy,Pierre_Chenal,Robert_Bresson,1,0.63218541
8006,Kôichi_Satô,2.509037527,65.2349757,26,M,2000.5,1960,Drama,History,Kôki_Mitani,Junji_Sakamoto,1,0.636634875
7940,Anupriya_Goenka,3.961881866,11.8856456,3,F,1967,1987,Adventure,Drama,Ali_Abbas_Zafar,Faraz_Haider,0,0.635284805
7970,Laura_Birn,2.993463239,35.92155887,12,F,2007,1981,Drama,Romance,Antti_J._Jokinen,Aleksi_Salmenperä,1,0.635811431
8094,Ja_Rule,2.243818424,24.68200266,11,M,2013,1976,Crime,Horror,Don_Michael_Paul,James_Hunter,1,0.637918903
7838,Mairi_Hronopoulou,1.957030647,29.3554597,15,F,2004,1933,Thriller,Drama,Giannis_Dalianidis,Nikos_Foskolos,1,0.632970262
8083,Margaret_Callahan,1.995446465,11.97267879,6,F,1991,1910,Crime,Drama,Charles_Vidor,Louis_King,0,0.637834202
7976,Jim_Parrack,2.586151366,28.44766502,11,M,2008,1981,Drama,Horror,James_Franco,Pamela_Romanowsky,1,0.635811431
7993,Amy_Weber,1.556525084,15.56525084,10,F,2018,1970,Drama,Adventure,Edward_Holzman,H._Tjut_Djalil,1,0.636314368
7959,Keiji_Sakakida,2.751114352,2.751114352,1,M,1985,1900,Drama,,Mikio_Naruse,,0,0.635657418
7881,Georgia_Vasileiadou,2.173248295,41.2917176,19,F,2004,1897,Romance,Drama,Alekos_Sakellarios,Jannis_Aliferis,1,0.634296643
8320,Guy_Nichols,1.563925704,1.563925704,1,M,2015,1862,Drama,,Allan_Dwan,,0,0.642966451
8345,Derek_Mobraaten,1.393241567,4.179724702,3,M,2020,1988,Fantasy,,Ansel_Faraj,,0,0.643349118
8155,Kuei_Chang,2.144281066,8.577124265,4,M,1982,1951,Adventure,,See-Yuen_Ng,,0,0.639706897
8335,Senthil,3.550443735,3.550443735,1,M,2013.818182,1951,Drama,,S._Shankar,,0,0.643087826
8341,Ernie_Kovacs,3.580561341,57.28898145,16,M,1956,1919,Romance,Fantasy,Richard_Quine,Henry_Hathaway,1,0.643291447
8123,Ellen_Corby,2.286391952,6.859175855,3,F,1964,1911,Drama,Romance,Jean_Yarbrough,John_Cromwell,0,0.639112097
8387,Luke_Massy,1.544313721,4.632941162,3,M,1965,1966,Horror,,Giorgio_Serafini,Louis_Mandylor,0,0.645173403
8119,Kipp_Marcus,2.436958147,2.436958147,1,M,1947.333333,1970,Romance,,Adam_Marcus,,0,0.638662533
8379,James_Ransone,3.835359104,46.02430925,12,M,1992.466667,1979,Mystery,Adventure,Scott_Derrickson,Ciarán_Foy,1,0.644769876
8328,Amelia_Summerville,2.564734174,5.129468347,2,F,1969,1862,Drama,,Allan_Dwan,Robert_Z._Leonard,0,0.642966451
8291,Raymond_Roe,2.07087196,8.283487841,4,M,1990,1925,Drama,,William_K._Howard,,0,0.642671676
8398,Ljubinka_Bobic,1.758992282,5.276976845,3,F,2012.5,1897,Romance,,Mladomir_'Purisa'_Djordjevic,Soja_Jovanovic,0,0.645502791
8294,Henry_Travers,3.31961452,172.6199551,52,M,1997,1874,Romance,Drama,André_De_Toth,Alfred_Hitchcock,1,0.642821766
8338,Grégoire_Aslan,2.499374644,67.48311538,27,M,2021,1908,Romance,Drama,Richard_Quine,Édouard_Molinaro,1,0.643291447
8368,Shu-Tong_Wong,2.887543468,2.887543468,1,M,2010,1944,Horror,,Hark_Tsui,,0,0.644296441
8179,Nicoletta_Braschi,4.094561799,40.94561799,10,F,2016,1960,Crime,Drama,Roberto_Benigni,Francesca_Comencini,1,0.640045107
8141,Sondra_Currie,1.621777557,24.32666336,15,F,2019,1947,Crime,Romance,Chris_Warfield,Lee_Frost,1,0.639655537
8266,Luis_De_Jesus,1.312854097,14.44139507,11,M,1970,1952,Comedy,,Chuck_Vincent,David_Davidson,1,0.64204082
8224,Zachary_Levi,3.753031972,48.78941563,13,M,1941,1980,Adventure,Animation,Betty_Thomas,David_F._Sandberg,1,0.641202078
8259,Jerry_Desmonde,2.956955486,20.69868841,7,M,2014,1908,Drama,Fantasy,Robert_Asher,Alan_Bromly,0,0.641882503
8287,Roscoe_Ates,2.438611408,104.8602906,43,M,1995,1895,Romance,Horror,Ray_Taylor,Robert_Emmett_Tansey,1,0.64262452
8274,Tally_Chanel,1.785010772,3.570021545,2,F,1921.4,1966,Comedy,,Chuck_Vincent,John_T._Bone,0,0.64204082
8340,Raymond_Bussières,2.368878424,59.22196061,25,M,1993.666667,1907,Romance,Musical,Richard_Quine,Henri_Diamant-Berger,1,0.643291447
8241,Alden_Richards,2.632629796,7.897889388,3,M,2017,1992,Drama,Romance,Cathy_Garcia-Molina,Joyce_Bernal,0,0.641377125
8215,Efren_Reyes_Jr.,1.569625671,1.569625671,1,M,1963.625,1959,Drama,,Chito_S._Roño,,0,0.641092439
8133,Kate_Burton,2.905274907,34.86329888,12,F,2014,1957,Thriller,Crime,John_Polson,William_Dickerson,1,0.639310105
8329,Mario_Majeroni,1.646497875,9.87898725,6,M,2014.6,1870,Drama,Mystery,Allan_Dwan,Arthur_Berthelet,0,0.642966451
8357,Cynthia_Rhodes,3.384262844,20.30557706,6,F,2013,1956,Music,Crime,Sylvester_Stallone,Emile_Ardolino,0,0.643833097
8418,Evelyne_Bouix,2.241004496,8.964017985,4,F,2010,1953,Drama,Mystery,Claude_Lelouch,Dominique_Goult,0,0.646050545
8216,Jessy_Mendiola,1.758043934,7.032175738,4,F,2015,1992,Drama,Comedy,Chito_S._Roño,Chris_Martinez,0,0.641092439
8415,Patricia_Kaas,3.18673638,6.37347276,2,F,2006,1966,Drama,,Claude_Lelouch,,0,0.646050545
8302,Famke_Janssen,4.199695691,184.7866104,44,F,2018,1964,Adventure,Drama,Brett_Ratner,Bryan_Singer,1,0.64288523
8120,Jay_Jablonski,2.746228612,5.492457225,2,M,2009,1977,Romance,Thriller,Adam_Marcus,Jason_Todd_Ipson,0,0.638662533
8319,Kate_Meeks,1.563925704,1.563925704,1,F,1961,1838,Drama,,Allan_Dwan,,0,0.642966451
8174,Adolph_Lestina,2.481406339,12.4070317,5,M,2005,1861,War,Romance,D.W._Griffith,,0,0.639964378
8339,Kim_Novak,4.186542027,150.715513,36,F,1976,1933,Romance,Drama,Richard_Quine,Alfred_Hitchcock,1,0.643291447
8152,Phil_Austin,1.892011571,18.92011571,10,M,1989.666667,1951,Drama,Thriller,Dagen_Merrill,Diablo_Cody,1,0.63970216
8388,Isabelle_Fuhrman,3.108578525,49.7372564,16,F,2005,1997,Horror,Drama,Giorgio_Serafini,Jaume_Collet-Serra,1,0.645173403
8396,Darwin_Joston,5.350221707,21.40088683,4,M,1977,1937,Crime,,John_Carpenter,,0,0.645485919
8249,Fannie_Ward,2.395394274,4.790788549,2,F,2019,1871,Romance,,Cecil_B._DeMille,William_Parke,0,0.64178315
8314,George_Curzon,1.714704134,5.144112402,3,M,2020,1898,Drama,Thriller,Allan_Dwan,George_King,0,0.642966451
8303,Iben_Hjejle,3.328928724,26.63142979,8,F,2018.727273,1971,Drama,Horror,Alan_Taylor,Conor_McPherson,0,0.642952398
8116,Barbara_Bach,2.719878096,48.95780572,18,F,2007.25,1946,Adventure,Mystery,Sergio_Martino,Aldo_Lado,1,0.638394128
8219,Pavel_Kadochnikov,2.927879662,26.35091696,9,M,1999.458333,1915,Drama,Musical,Sergei_Eisenstein,Aleksandr_Ivanovsky,1,0.641105637
8317,Hope_Emerson,3.058287561,21.40801292,7,F,2003.8,1897,Drama,Crime,Allan_Dwan,William_A._Wellman,0,0.642966451
8374,Rob_Van_Dam,1.688820762,1.688820762,1,M,2011.666667,1970,Drama,,Fred_Olen_Ray,,0,0.644500019
8318,Adrienne_D'Ambricourt,1.457881939,2.915763878,2,F,1944.875,1878,Drama,Romance,Allan_Dwan,Louis_J._Gasnier,0,0.642966451
8401,Cillian_Murphy,4.740893297,146.9676922,31,M,2009,1976,Drama,Horror,Andrew_Niccol,John_Carney,1,0.645529279
8420,Souad_Amidou,2.290577731,6.871733193,3,F,2005,1959,Drama,,Claude_Lelouch,Gérard_Lauzier,0,0.646050545
8248,Brad_Rowe,2.091541542,29.28158159,14,M,1918.888889,1970,Romance,Thriller,Billy_Dickson,Brian_Austin_Green,1,0.641578996
8124,Frank_Albertson,1.900970758,125.46407,66,M,2012,1909,Drama,Romance,Jean_Yarbrough,Garson_Kanin,1,0.639112097
8130,April_West,1.984484722,13.89139305,7,F,1956,1965,Drama,Comedy,John_Leslie,Paul_Thomas,0,0.639152198
8381,Rosemary_Lane,2.210612667,42.00164068,19,F,2009,1913,Music,Romance,Ray_Enright,Joseph_Santley,1,0.644912518
8210,Sarah_Roemer,3.633830293,43.60596352,12,F,2009,1984,Drama,Crime,Katherine_Brooks,Lasse_Hallström,1,0.640907496
8263,Stuart_Townsend,3.725994384,70.7938933,19,M,2010,1972,Adventure,Fantasy,Stephen_Norrington,Michael_Rymer,1,0.641994245
8356,Steve_Inwood,2.774423377,11.09769351,4,M,1960.058824,1947,Music,Drama,Sylvester_Stallone,Ted_Post,0,0.643833097
8336,S._Thaman,4.025610094,4.025610094,1,M,2013.833333,1983,Drama,,S._Shankar,,0,0.643087826
8310,Lenore_Ulric,1.462779308,4.388337925,3,F,1930,1892,Drama,,Allan_Dwan,Frank_Lloyd,0,0.642966451
8392,Jun_Hamamura,2.661759422,31.94111307,12,M,2004.333333,1906,Adventure,Crime,Kon_Ichikawa,Kôhei_Oguri,1,0.645306427
8325,Addie_Dunant,1.563925704,1.563925704,1,F,1973.666667,1863,Drama,,Allan_Dwan,,0,0.642966451
8265,Sheri_St._Claire,1.494676811,41.85095072,28,F,1920,1957,Comedy,Drama,Chuck_Vincent,Mark_Richards,1,0.64204082
8419,Jacques_Villeret,2.750057067,44.00091307,16,M,2016,1951,Drama,Comedy,Claude_Lelouch,Jean_Becker,1,0.646050545
8238,Liza_Lorena,2.124368941,12.74621365,6,F,2014.5,1949,Drama,Family,Cathy_Garcia-Molina,Cesar_Gallardo,0,0.641377125
8326,Harry_Tate,1.738080325,3.476160649,2,M,1979,1872,Drama,,Allan_Dwan,Carol_Reed,0,0.642966451
8252,Hobart_Bosworth,1.774530932,76.30483007,43,M,2008,1867,Romance,Drama,Cecil_B._DeMille,Albert_S._Rogell,1,0.64178315
8207,Noelia_Noel,2.070650802,4.141301604,2,F,1936,1933,Adventure,,René_Cardona,,0,0.640579134
8358,Finola_Hughes,2.075922705,24.91107246,12,F,2012.5,1959,Music,Romance,Sylvester_Stallone,John_Putch,1,0.643833097
8232,Shayna_Ryan,1.611670688,4.835012063,3,F,2015.818182,1972,Drama,,Eric_Gibson,,0,0.641353529
8421,Stark_Sands,3.336577675,20.01946605,6,M,1983,1978,Romance,Documentary,Andy_Cadiff,Andy_Gershenzon,0,0.646057909
8214,Dick_Israel,1.426993175,2.853986349,2,M,1968,1947,Drama,,Chito_S._Roño,Romy_Suzara,0,0.641092439
8400,Maja_Lalevic,0.974235379,0.974235379,1,F,1971,1960,Romance,,Mladomir_'Purisa'_Djordjevic,,0,0.645502791
8332,Sada,5.523810989,11.04762198,2,F,1967,1984,Drama,,S._Shankar,,0,0.643087826
8239,Daniel_Padilla,2.710017512,24.39015761,9,M,1998,1995,Drama,Romance,Cathy_Garcia-Molina,Mae_Czarina_Cruz,1,0.641377125
8225,Bruce_Payne,2.342308743,65.5846448,28,M,1957.5,1958,Adventure,Horror,Douglas_Aarniokoski,Keoni_Waxman,1,0.641209364
8407,Matt_Servitto,2.328280044,6.984840131,3,M,2012.25,1965,Drama,Horror,Aaron_Woodley,Menahem_Golan,0,0.645886563
8359,Hiroshi_Abe,2.754711796,101.9243365,37,M,1996,1964,Drama,Fantasy,Takao_Okawara,Yukihiko_Tsutsumi,1,0.64383794
8183,Jill_Ritchie,2.461558339,4.923116679,2,F,1969,1974,Comedy,,Angela_Robinson,Craig_Zobel,0,0.640453147
8272,Kurt_Mann,1.805920118,1.805920118,1,M,2006,1947,Comedy,,Chuck_Vincent,,0,0.64204082
8300,Giancarlo_Sbragia,2.435348426,9.741393705,4,M,1977.214286,1926,Adventure,Crime,Duccio_Tessari,Silvio_Amadio,0,0.642846066
8390,Jack_Richardson,1.133650859,61.21714638,54,M,1996,1870,Adventure,Romance,Fred_Niblo,Tom_Forman,1,0.645178827
8279,Nic_Nemeth,2.389558309,2.389558309,1,M,2009,1980,Crime,,John_Stockwell,,0,0.642143719
8231,Michelle_von_Flotow,1.54169272,21.58369807,14,F,1921,1969,Drama,Romance,Eric_Gibson,Dan_Golden,1,0.641353529
8205,Eric_del_Castillo,1.463563554,16.09919909,11,M,1997,1930,Adventure,Family,René_Cardona,Aldo_Monti,1,0.640579134
8277,David_Neidorf,1.966654977,1.966654977,1,M,2008.5,1962,Crime,,John_Stockwell,,0,0.642143719
8117,Jean_Hersholt,2.330461286,151.4799836,65,M,1925,1886,Romance,Drama,Herbert_I._Leeds,Erle_C._Kenton,1,0.638539157
8414,Samuel_Labarthe,3.016697074,12.0667883,4,M,1994,1962,Drama,Music,Claude_Lelouch,Claude_Miller,0,0.646050545
8343,Nathan_Wilson,1.500525859,36.01262061,24,M,2015.8,1979,Fantasy,Horror,Ansel_Faraj,,1,0.643349118
8164,Melanie_Stone,2.582653071,36.15714299,14,F,1978.545455,1973,Adventure,Family,John_Lyde,Anne_K._Black,1,0.639898577
8362,Wanda_Sykes,3.365853615,6.73170723,2,F,1986,1964,Romance,Sport,Robert_Luketic,Susan_Seidelman,0,0.643910263
8244,Andrei_Arlovski,3.569536218,21.41721731,6,M,2008,1979,Adventure,,John_Hyams,,0,0.641455269
8298,Moustache,3.56162676,3.56162676,1,M,2022,1929,Adventure,,Duccio_Tessari,,0,0.642846066
8275,George_Nichols,1.88141939,22.57703268,12,M,2011.25,1864,Adventure,Romance,F._Richard_Jones,Albert_S._Rogell,1,0.642083657
8250,Jack_Dean,3.454276869,3.454276869,1,M,2002,1874,Romance,,Cecil_B._DeMille,,0,0.64178315
8333,Vivek,3.431662462,51.47493693,15,M,1977,1961,Drama,Comedy,S._Shankar,Vivek_Elangovan,1,0.643087826
8373,Dar_Robinson,2.071593939,2.071593939,1,M,2012,1947,Drama,,Fred_Olen_Ray,,0,0.644500019
8308,David_Farrar,2.260814062,61.04197966,27,M,1993,1908,Drama,History,Allan_Dwan,Rudolph_Maté,1,0.642966451
8169,Kelsey_Grammer,2.808504862,75.82963126,27,M,2011,1955,Crime,Drama,John_Herzfeld,Vadim_Jean,1,0.639901031
8352,Ron_Howard,3.324422974,46.54192163,14,M,2010,1954,Drama,Comedy,Charles_B._Griffith,Bill_Norton,1,0.643746141
8126,Lucien_Prival,1.721183087,8.605915437,5,M,2012.5,1901,Drama,Family,Jean_Yarbrough,Ray_Taylor,0,0.639112097
8264,Jacqueline_Carol,1.086002535,1.086002535,1,F,1917,1942,Comedy,,Chuck_Vincent,,0,0.64204082
8284,Robert_Davi,1.84152797,97.60098241,53,M,1999.5,1951,Crime,Thriller,Zalman_King,J._Christian_Ingvordsen,1,0.642326078
8228,Evelyn_Nelson,1.235968617,2.471937234,2,F,1939,1899,Romance,,Robert_N._Bradbury,,0,0.6412827
8203,Valentina_Vargas,2.638003036,23.74202732,9,F,2019,1964,Sci-Fi,Drama,Kevin_Yagher,Gray_Hofmeyr,1,0.640563513
8181,Gladys_Leslie,1.421820174,5.687280694,4,F,1998,1899,Crime,Romance,Ernest_C._Warde,Harry_Houdini,0,0.640419362
8177,Norah_Jones,4.866663068,4.866663068,1,F,2006,1979,Romance,,Kar-Wai_Wong,,0,0.640026134
8212,Carla_Balenda,2.006816228,24.08179473,12,F,1988,1925,Adventure,Drama,William_Cameron_Menzies,Alfred_L._Werker,1,0.641027531
8378,Juliet_Rylance,3.758102106,22.54861264,6,F,2019,1979,Mystery,Thriller,Scott_Derrickson,Steven_Michael_Hayes,0,0.644769876
8206,Zovek,1.639213332,3.278426663,2,M,2001.666667,1940,Adventure,,René_Cardona,,0,0.640579134
8270,Carman,2.144847214,12.86908328,6,F,1996,1956,Comedy,Drama,Chuck_Vincent,Lee_Stanley,0,0.64204082
